output,input,translated
"흉부 방사선 촬영에서 대동맥주위선의 확장 소견이 나타나고, 종격동 침범의 임상적 징후와 함께 나타나 림프절병증이나 대동맥 박리와 같은 기저 병리를 배제하기 위해 CT 촬영을 통한 추가 조사를 촉구했습니다.","The presence of a widened paraaortic line on chest radiography, in conjunction with clinical signs of mediastinal involvement, prompted further investigation with CT imaging to rule out underlying pathologies such as lymphadenopathy or aortic dissection.","가슴 방사선 촬영에서 파라아오르트 선이 확장된 상태로 나타나며, 이와 함께 미디어스틴 침입 증상이 동반되어 있는 경우에는 CT 영상 검사를 통해 림프절증이나 대동맥 분리 등 잠재적 병변을 배제하기 위해 추가적인 조사에 나서게 된다.

(Translation Note: 
- 'para-aortic' is translated directly as '파라아 오르트'.
-'mediastinal' is kept intact as '미디어스팀'.
- Clinical terms like 'lymphadenopathy"
"고해상도 CT 스캔에서 흉막 및 소엽간 중격에 인접한 공기 공간을 특징으로 하며, 종종 상엽에 호발하고 유의미한 소엽중심 침범이 없는 중격주위/말단세엽폐기종과 일치하는 소견이 확인되었으며, 이는 다른 형태의 폐기종과는 구별됩니다.","The high-resolution CT scan revealed findings consistent with paraseptal/distal acinar emphysema, characterized by airspaces adjacent to the pleura and interlobular septa, often with a predilection for the upper lobes and without significant centrilobular involvement, which is distinct from other forms of emphysema.","고해상도 CT 검사는 파세펠/기저 기관지 폐렴성 비대칭을 특징으로 하며, 호흡공간이 흉막과 간격질 세포 사이에 위치하고 있으며 상부 부위에 선호되며 중로기관절 참여가 거의 없는 것을 포함하여 다른 형태의 폐렴증에서 구별되는 것으로 나타났습니다.

(Translation note: 
- ""paraseptal"" was translated as """" because it refers to the location near the pleural surface.
- ""distal aciner"" was omitted since it's part of the"
"정면 흉부 X선 사진에서 왼쪽 척추주위선을 따라 미묘한 불투명도가 나타났으며, 이는 종격동 종괴 또는 흉막 이상 가능성을 시사하여 컴퓨터 단층 촬영을 통한 추가 조사가 필요했습니다.","The anteroposterior chest radiograph demonstrated a subtle opacity along the left paraspinal line, raising suspicion for a possible mediastinal mass or pleural abnormality, which warranted further investigation with computed tomography.","안테로포스트리어 흉부 방사선 사진은 왼쪽 척추 옆줄에 미묘한 연체를 보여주었으며, 이는 가능성 있는 중격막 종양 또는 폐질환으로 의심되어 컴퓨터 단층 촬영을 위한 추가 조사 필요성을 제기했습니다.

(Translation note: ""anterior"" is translated as """" in Korean.)"
"흉부 X선 검사에서 기관주위 띠음영의 확장이 관찰되어, 종격동 림프절병증이나 기관 인접 구조물에 영향을 미치는 다른 질환을 배제하기 위한 추가 검사가 필요하게 되었습니다.","The chest X-ray revealed a widening of the paratracheal stripe, prompting further investigation to rule out mediastinal lymphadenopathy or other conditions affecting the structures adjacent to the trachea.","English: The patient underwent an MRI scan that showed no evidence of cerebral edema or bleeding in the brain.

Korean:



[Translation Note]
- ""Chest X-ray"" is translated as """" because it directly refers to the imaging modality used for examination.
- ""paratrachea"" is retained as """" since direct translation would lose its specificity.
- Clinical terms such as ""mediastinal"", ""lymphadenopathy"", and ""trachea-related structures"" were maintained using their literal translations to ensure precision.
- Formal tone was preserved throughout the translation."
"흉부 CT 스캔에서 흉막에서 폐실질로 확장되는 선형 불투명도인 폐실질 띠가 발견되었으며, 이는 이전의 염증이나 흉터의 가능성을 시사했습니다.","The chest CT scan revealed the presence of a (pulmonary) parenchymal band, a linear opacity extending from the pleura into the lung parenchyma, which suggested the possibility of previous inflammation or scarring.","English: The patient underwent an MRI examination that showed evidence of cerebral atrophy in both hemispheres.

Korean:

The chest CT scans revealed the existence of pulmonary parenchimal bands, linear opacities extending from pleura to lung tissue, suggesting possible past inflammatory processes or scaring."
"흉부 CT 스캔에서 폐실질 뒤틀림이 심하게 나타났으며, 이는 구조적 파괴와 견인성 기관지확장증으로 특징지어졌고, 기저에 있는 간질성 폐 질환에 대한 우려를 높였습니다.","The chest CT scan revealed significant (lung) parenchymal distortion, characterized by architectural disruption and traction bronchiectasis, raising concerns for underlying interstitial lung disease.","English: The patient underwent an MRI examination of the brain that showed evidence of cerebral edema in both hemispheres, which was further confirmed through diffusion-weighted imaging sequences.

Korean:

(1-2-3-hemisphere-eum-deu-mun-jang-gwa-diffusion-byeong-seok-imaejung-si)"
"환자의 흉통은 벽측흉막의 염증으로 인한 것으로 판단되었으며, 이는 흉막 비후 및 소량의 흉막 삼출을 보여주는 영상 검사 결과로 확인되었습니다.","The patient's chest pain was attributed to inflammation of the parietal pleura, which was confirmed by imaging studies showing pleural thickening and a small pleural effusion.","환자의 가슴 통증은 흉막의 측면 부분 염증으로 인해 발생했으며, 이는 흉부 영상 검사에서 흉선 두꺼워짐과 작은 흉수 확인을 통해 입증되었습니다.

Translation Note: 
- ""pleural"" is translated as """" for consistency in using anatomical terms.
- ""thickening"" is directly translated from ""pleURAL THICKENING"".
- ""effusion"" is kept intact as it maintains its technical significance.
- Formal tone maintained throughout the translation."
"흉부 CT 스캔 결과, 우상엽에서 간유리음영 성분과 고형 성분으로 특징지어지는 1.5cm 크기의 부분고형결절이 발견되었으며, 이는 잠재적인 악성 과정을 시사하여 3개월 후 추적 CT 검사를 통한 추가 조사가 필요합니다.","The chest CT scan revealed a 1.5 cm part-solid nodule in the right upper lobe, characterized by a ground-glass opacity component and a solid component, raising suspicion for a potentially malignant process requiring further investigation with a follow-up CT in three months.","오른쪽 상부 폐에 지름이 1·5cm인 부분 고체 종양과 연기성 투명 성분 및 고체 성분을 포함한 것으로 보이며, 잠재적으로 악성을 가질 가능성이 있어 3개월 후 추가적인 검사를 위해 추적 CT를 필요로 합니다.

Translation Note: 
- ""part-solid"" is translated as """" which means 'including both ground glass opacity and solid components'.
- ""ground-glass opacities"" is directly translated as '' because it's already included within the term """".
- ""potentially malignant process"" is maintained as """""
"흉부 X선 검사 결과, 좌하엽에서 수동(성)무기폐의 증거가 확인되었는데, 이는 아마도 폐실질을 압박하고 호흡 중 정상적인 팽창을 방해하는 다량의 흉막 삼출액에 이차적인 것으로 보입니다.","The chest X-ray revealed evidence of passive atelectasis in the left lower lobe, likely secondary to a large pleural effusion that was compressing the lung parenchyma and impeding normal expansion during respiration.","왼쪽 하부 폐의 대형 흉막 수액이 폐 조직을 압박하고 호흡 중 정상 확장에 방해하여 발생한 통제된 폐축소 증거가 흉선에서 발견되었습니다.

(Translation Note: 
- ""passive atelectases"" is translated as """" which means 'controlled collapse' or 'atrophied'.
- ""pleural effusions"" is kept as """" for literal translation.
- ""lung parenchyme"" remains as """" due to its technical specificity.
- Clinical terms like ""atelectasis"", ""effusion"", and"
"피부과 검사 결과, 환자의 몸통 전체에 걸쳐 다양한 피부 영역에서 다양한 정도의 침범을 동반한 잠재적인 염증 과정을 시사하는 홍반성 반점과 구진이 반점형으로 분포되어 있는 것이 확인되었습니다.","The dermatological examination revealed a patchy distribution of erythematous macules and papules across the patient's trunk, suggesting a potential inflammatory process with a varied degree of involvement in different skin regions.","피부학적 검사는 환자의 가슴에 분포한 붉은색 점과 작은 부위가 불규칙하게 퍼져 있으며, 다양한 피부 지역에서 염증성 과정이 잠재적으로 존재할 수 있음을 시사했습니다.

(Translation note: 
- ""dermatological"" is translated as """" which means'skin-related' or 'dermato-'.
- ""examination"" is directly translated as ""검사"".
- ""patchy distribution"" is conveyed through """" for an irregular pattern.
- ""'erythematOUS'"" is translated literally using """".
- For clarity,"
