output,input,translated
"흉부 CT 스캔에서 기관지와 혈관 주위의 염증이나 액체 축적을 시사하는 기관혈관주위 간질의 두드러진 증가가 관찰되었으며, 이는 종종 폐부종이나 간질성 폐질환과 같은 질환과 관련되어 나타나는 소견입니다.","The chest CT scan demonstrated increased prominence of the peribronchovascular interstitium, suggesting inflammation or fluid accumulation around the bronchi and vessels, a finding often associated with conditions like pulmonary edema or interstitial lung disease.",흉부 CT 스캔은 기관지 혈관 간질의 증가된 명성을 보여주었으며 이는 종종 폐 부종이나 간질성 폐 질환과 같은 조건들과 관련이 있는 기관 지 및 혈류 주위 염증 또는 유체 축적을 시사한다.
"외과의는 심장에 접근하기 위해 심낭을 주의 깊게 박리했으며, 주변 조직에 의인성 손상을 입히지 않도록 특히 주의를 기울였습니다.","The surgeon carefully dissected the pericardium to access the heart, taking extra care to avoid any iatrogenic injury to surrounding tissues.",수술자는 심장에 접근하기 위해 심낭을 신중하게 절개했으며 주변 조직의 이인성 손상을 피하기 위한 추가적인 경계를 유지했다.
"CT 스캔 결과, 주로 폐 주변부에 영향을 미치는 소엽주변부 분포의 간유리 음영 패턴이 확인되었으며, 이는 미만성 간질성 폐질환보다는 기질화 폐렴 진단을 시사했습니다.","The CT scan revealed a pattern of ground-glass opacities with a perilobular distribution, primarily affecting the peripheral lung regions, suggesting a diagnosis of organizing pneumonia rather than a more diffuse interstitial lung disease.",CT 스캔에서 외측 폐 부위에 주로 영향을 미치는 경계부 분포를 보이는 유리유동성 밀도 패턴이 발견되었으며 이는 확산성 간질성 폐 질환보다는 조직화폐렴의 진단을 시사한다.
"영상 검사 결과, 병변의 특징적인 림프관주위 분포가 확인되었으며, 이는 림프계를 통한 특정한 확산 패턴을 시사하며, 유사한 임상 양상을 보이는 다른 질환과 구별하는 데 매우 중요합니다.","The imaging study revealed a characteristic perilymphatic distribution of the lesions, suggesting a specific pattern of spread through the lymphatic system, which is crucial for differentiating it from other conditions with similar clinical presentations.",영상 연구에서 병변의 특징적인 경막수액 분포가 나타나고 있어 림프계를 통한 전파 양상이 특정되어 다른 유사 임상 소견을 가진 질환과 구별하는 데 중요하다.
"흉부 X선 촬영 결과, 하엽에서 평판형무기폐가 확인되었으며, 이는 점액 마개 또는 압박으로 인해 발생할 수 있는 폐 조직의 국소적인 허탈을 시사하며, 폐 손상의 정도와 근본적인 원인을 평가하기 위해 CT 촬영을 통한 추가 조사가 필요합니다.","A chest radiograph revealed the presence of plate-like atelectasis in the lower lobe, suggesting a localized collapse of lung tissue possibly due to mucus plugging or compression, requiring further investigation with a CT scan to assess the extent and underlying cause of the pulmonary compromise.","흉부 방사선 촬영에서 하엽에 판상형 폐기종이 발견되어 점액 막힘 또는 압박으로 인한 폐 조직의 국소적 붕괴를 시사하며, 폐 손상의 범위와 근본 원인을 평가하기 위해 CT 스캔을 통한 추가 조사 필요하다."
"환자의 흉부 X선 촬영 결과 상당한 흉막 삼출이 확인되었으며, 이는 흉막에 영향을 미치는 가능한 염증 과정 또는 악성 종양을 시사하며, 흉강 천자와 같은 추가 진단 절차를 필요로 합니다.","The patient's chest X-ray revealed a significant pleural effusion, indicating a possible inflammatory process or malignancy affecting the pleura, and necessitating further diagnostic procedures such as thoracentesis.",환자의 흉부 엑스레이에서 유의미한 흉막 삼출이 관찰되어 흉강 내염 또는 악성 종양으로 인해 발생하는 가능성이 있으므로 추가 진단 절차인 흉수 검사를 필요로 한다.
"환자는 심한 호흡곤란과 흉통을 호소했으며, 후속 방사선 영상 검사 결과 광범위한 흉막삼출이 확인되어 폐에 대한 압박 효과를 완화하고 흉막강 내 체액 축적의 원인을 파악하기 위해 진단 및 치료 목적으로 즉시 흉강천자를 시행해야 했습니다.","The patient presented with significant dyspnea and chest pain, and subsequent radiographic imaging revealed a large pleural effusion, necessitating immediate thoracentesis for diagnostic and therapeutic purposes, to alleviate the compressive effects on the lungs and determine the etiology of the fluid accumulation within the pleural space.","환자가 심한 호흡곤란과 흉통을 보였고, 그 후 방사선 영상 촬영에서 큰 흉막 삼출이 발견되어 진단 및 치료 목적으로 즉시 흉부 비강 절제술 시행하여 폐의 압박 효과 완화하고 흉수 공간 내 유체 축적 원인을 파악하기 위해 필요했다."
"흉부 방사선 촬영 결과 양측성 흉막반이 확인되었으며, 추가 컴퓨터 단층촬영 평가에서 벽측 흉막을 따라 분리된 석회화 병변으로 나타났고, 이는 이전 석면 노출을 시사하며 잠재적인 악성 종양에 대한 장기적인 모니터링이 필요함을 보여주었습니다.","Chest radiography revealed the presence of bilateral pleural plaques, which, upon further computed tomography evaluation, appeared as discrete, calcified lesions along the parietal pleura, suggestive of previous asbestos exposure and necessitating long-term monitoring for potential malignancy.",흉부 방사선 촬영에서 양측 흉막판의 존재가 확인되었고 추가 컴퓨터 단층촬영 평가에서는 측벽 흉강을 따라 분리된 석회화 병변이 나타나서 이전 아스베스트로스의 흔적이 있고 잠재적인 악성 종양에 대한 장기 모니터링 필요성을 시사한다.
"외상성 흉부 손상 후, 흉부 엑스레이에서 좌측 폐야에 큰 폐기류가 발견되었으며, 이는 폐실질의 상당한 파열을 시사하며 이차 감염 또는 긴장성 기흉과 같은 잠재적 합병증에 대한 면밀한 모니터링이 필요합니다.","Following the traumatic chest injury, a chest X-ray revealed a large pneumatocele in the left lung field, suggesting a significant disruption of lung parenchyma and requiring close monitoring for potential complications such as secondary infection or tension pneumothorax.","사상성 흉부 손상의 후에 흉엽에서 왼쪽 폐장의 큰 기흉을 보여주었고, 이는 두피와 같은 중대한 부전과 이차 감염 또는 긴장성 흡수성 천막증 등 잠재적인 합병증으로 인해 모니터링이 필요하다는 것을 시사한다."
"호흡 가능한 실리카 분진에 만성적으로 노출되면 폐 조직의 염증과 섬유화를 특징으로 하는 쇠약성 직업성 폐 질환인 진폐증이 발생할 수 있으며, 이는 심각한 호흡 장애와 삶의 질 저하를 초래할 수 있습니다.","Chronic exposure to respirable silica dust can lead to the development of pneumoconiosis, a debilitating occupational lung disease characterized by inflammation and fibrosis of lung tissue, potentially resulting in significant respiratory impairment and reduced quality of life.",만성적으로 호흡할 수 있는 시리카 먼지에 노출되면 폐의 염증과 섬유화로 특징 지은 만성적인 직업적 폐 질환인 폐렴이 발병하여 심각한 호흠 장애와 삶의 질 저하를 초래할 수 있다.
"환자의 흉부 X선 촬영 결과, 종격동 내 공기 존재를 특징으로 하는 기종격이 발견되었으며, 이는 최근 식도 천공의 합병증으로 의심되어 종격동 구조의 추가 손상을 막기 위해 즉각적인 중재가 필요했습니다.","The patient's chest X-ray revealed a pneumomediastinum, characterized by the presence of air in the mediastinum, which was suspected to be a complication of a recent esophageal perforation and required immediate intervention to prevent further compromise of the mediastinal structures.","환자의 흉부 엑스레이에서 폐중막이 확인되었고, 이는 최근 식도 천공의 합병증으로 의심되며 즉각적인 개입을 통해 중간구 구조물에 대한 추가 손상 방지 필요성이 있었다."
"만성 폐쇄성 폐질환 병력이 있는 고령의 환자는 급성 발열, 생산적인 기침, 그리고 흉막성 흉통을 호소하며 내원하였으며, 이는 즉시 폐렴에 대한 의심을 불러일으켰고, 이후 흉부 방사선 촬영에서 우측 하엽의 광범위한 경화가 확인되어 확진되었습니다.","The patient, an elderly individual with a history of chronic obstructive pulmonary disease, presented with acute onset of fever, productive cough, and pleuritic chest pain, prompting immediate suspicion of pneumonia, which was subsequently confirmed by chest radiography revealing extensive consolidation in the right lower lobe.",환자는 만성 폐쇄성폐질환의 병력이 있는 노인 환자로 급성 발열 및 산물기침과 흉막내통이 동반되어 즉시 폐렴 의심을 유발하였고 이후 흉부 방사선 촬영으로 우측 하엽에 광범위한 결합 소견이 확인되었다.
